ID;Gender;Own_car;Own_property;Work_phone;Phone;Email;Unemployed;Num_children;Num_family;Account_length;Total_income;Age;Years_employed;Income_type;Education_type;Family_status;Housing_type;Occupation_type;Target
5024427;0;1;1;0;1;0;1;0;2;47;162000.0;6.539.764.676.892.740;0.0;Pensioner;Higher education;Married;House / apartment;Other;1
5024436;1;1;1;0;0;0;0;0;2;35;157500.0;5.728.522.830.722.050;32.553.714.313.093.300;Commercial associate;Higher education;Married;House / apartment;Laborers;0
5024438;0;0;0;0;0;0;0;0;2;32;202500.0;5.488.408.386.209.160;9.590.888.245.480.740;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5024448;1;1;1;1;1;0;0;0;2;48;180000.0;3.450.857.991.608.310;717.331.635.830.989;Working;Secondary / secondary special;Married;House / apartment;Managers;1
5024455;0;0;1;0;0;0;1;0;2;1;157500.0;5.708.536.109.571.030;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5024461;0;0;0;0;0;0;1;1;3;6;139050.0;57.690.438.544.254.800;0.0;Pensioner;Secondary / secondary special;Married;Municipal apartment;Other;1
5024466;0;0;1;0;0;0;0;2;4;42;135000.0;27.888.320.773.184.900;6.338.254.721.178.390;Commercial associate;Secondary / secondary special;Married;House / apartment;Medicine staff;1
5024473;0;0;0;0;0;1;0;0;2;30;90000.0;27.546.082.397.311.300;1.423.711.643.634.020;Working;Secondary / secondary special;Married;House / apartment;High skill tech staff;0
5024478;0;1;1;0;0;0;0;1;3;33;202500.0;3.377.755.874.521.720;12.539.614.092.007.300;State servant;Secondary / secondary special;Civil marriage;House / apartment;Cooking staff;0
5024483;0;0;1;1;1;0;0;0;2;60;162000.0;3.386.517.176.944.080;3.920.682.834.007.540;Working;Secondary / secondary special;Civil marriage;House / apartment;Managers;0
5024486;0;0;1;0;0;0;0;0;1;33;225000.0;5.558.498.805.588.060;280.881.879.846.951;Working;Secondary / secondary special;Single / not married;House / apartment;Medicine staff;1
5024488;1;0;1;0;0;0;0;0;2;58;171000.0;5.945.912.647.076.940;5.590.806.108.270.530;Working;Secondary / secondary special;Married;House / apartment;Drivers;1
5024490;1;0;1;1;1;0;0;1;3;55;135000.0;2.851.256.357.077.830;7.507.341.013.162.480;Working;Secondary / secondary special;Married;Rented apartment;Laborers;1
5024499;1;0;1;0;0;1;1;0;2;4;495000.0;5.602.852.899.101.280;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5024501;0;1;1;0;0;0;0;0;2;23;135000.0;38.905.658.569.306.600;30.883.591.038.830.300;Commercial associate;Higher education;Married;House / apartment;Private service staff;0
5024507;0;0;1;0;0;0;1;0;2;41;94500.0;6.408.892.721.958.690;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5024519;0;1;1;0;0;0;0;1;3;24;157500.0;40.479.955.098.325.000;13.339.082.938.048.000;Working;Higher education;Married;House / apartment;Managers;0
5024527;0;0;1;0;1;0;1;0;1;44;270000.0;5.740.569.621.552.800;0.0;Pensioner;Secondary / secondary special;Widow;House / apartment;Other;1
5024529;0;0;1;0;0;0;1;0;2;60;157500.0;63.325.051.164.637.100;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5024532;0;0;1;0;0;0;1;0;1;33;180000.0;6.313.339.767.414.790;0.0;Pensioner;Secondary / secondary special;Widow;House / apartment;Other;0
5024540;1;0;1;1;0;0;0;0;2;34;112500.0;3.852.508.949.533.520;1.042.047.406.859.820;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5024559;0;1;1;0;0;0;1;1;3;46;225000.0;47.853.138.668.145.100;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;1
5024562;0;0;1;0;0;0;0;2;4;27;157500.0;30.938.349.178.970.100;2.757.072.356.037.420;Working;Lower secondary;Civil marriage;House / apartment;Laborers;1
5024563;0;0;0;0;1;1;0;0;1;25;270000.0;3.212.660.082.000.310;592.483.076.312.313;Working;Secondary / secondary special;Single / not married;House / apartment;High skill tech staff;1
5024571;0;0;0;0;0;0;0;0;1;17;270000.0;6.250.367.906.254.060;70.035.661.238.766.000;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;High skill tech staff;0
5024573;0;0;0;0;0;0;0;1;3;36;90000.0;2.807.176.054.265.310;4.002.820.044.217.190;Working;Secondary / secondary special;Married;With parents;Laborers;1
5024582;0;1;1;0;0;0;0;2;4;50;315000.0;3.380.767.572.229.400;33.402.465.485.259.700;State servant;Secondary / secondary special;Married;House / apartment;Managers;1
5024587;1;1;1;1;0;0;0;0;2;38;157500.0;24.348.207.013.148.700;442.171.981.628.644;Working;Secondary / secondary special;Married;With parents;Drivers;1
5024596;0;0;1;1;1;0;0;0;1;11;135000.0;234.419.597.938.356;0.6735251237191728;State servant;Higher education;Single / not married;House / apartment;Secretaries;1
5024597;1;1;1;0;0;0;0;0;1;14;225000.0;5.442.411.548.491.750;17.840.202.057.537.100;Commercial associate;Higher education;Single / not married;House / apartment;Managers;0
5024598;0;0;1;0;1;0;1;0;1;30;630000.0;6.018.467.182.762.130;0.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;Other;0
5024607;0;0;1;0;0;0;0;0;1;21;225000.0;440.036.414.163.193;0.9254125683621156;Working;Higher education;Separated;House / apartment;Private service staff;0
5024610;1;1;1;0;1;0;1;0;2;25;180000.0;6.376.311.628.575.530;0.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5024622;1;0;1;0;0;0;0;2;3;53;270000.0;3.149.962.011.540.270;11.003.648.261.086.800;Working;Secondary / secondary special;Single / not married;House / apartment;Laborers;0
5024631;0;0;1;0;0;0;0;0;2;41;157500.0;5.454.458.339.322.500;30.883.591.038.830.300;Working;Secondary / secondary special;Married;House / apartment;Other;1
5024638;0;1;1;0;0;0;0;0;2;39;180000.0;27.962.244.262.373.600;4.673.607.260.929.380;Commercial associate;Higher education;Married;House / apartment;Managers;0
5024652;1;0;1;1;0;0;0;0;2;7;337500.0;50.821.029.863.720.600;33.402.465.485.259.700;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5024655;1;1;0;0;0;0;0;1;3;21;157500.0;3.210.469.756.394.720;9.840.037.783.116.690;Commercial associate;Secondary / secondary special;Married;House / apartment;Other;0
5024657;0;0;1;1;1;0;0;0;1;28;135000.0;46.511.564.234.720.700;392.615.864.802.152;Working;Higher education;Single / not married;House / apartment;Other;0
5024659;0;1;1;0;0;0;0;0;2;54;112500.0;3.457.976.549.826.480;14.086.531.550.955.800;Commercial associate;Higher education;Married;With parents;Accountants;0
5024663;0;0;1;1;1;0;0;0;2;28;157500.0;3.949.430.857.580.920;12.506.759.207.923.500;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5024670;0;0;1;0;0;0;0;1;2;32;180000.0;41.377.988.596.617.300;4.339.582.606.076.780;Working;Higher education;Separated;House / apartment;HR staff;0
5024679;0;0;1;0;0;0;0;2;4;34;135000.0;3.928.075.182.926.410;4.758.482.378.146.020;Working;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5024682;1;0;1;0;1;0;0;0;2;12;135000.0;4.260.730.884.275.510;21.421.384.422.678.000;Working;Secondary / secondary special;Married;With parents;Laborers;0
5024695;0;0;1;0;0;0;0;0;1;6;202500.0;5.210.784.615.700.520;10.338.336.858.388.600;Working;Secondary / secondary special;Separated;House / apartment;Laborers;1
5024701;0;0;1;0;1;0;0;1;2;54;202500.0;27.669.288.212.625.800;0.2546253516499312;Working;Higher education;Single / not married;House / apartment;Accountants;1
5024705;1;1;0;0;0;0;0;0;2;58;225000.0;36.718.070.870.722.800;0.5065127962928739;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5024708;0;0;1;0;0;0;0;0;1;11;180000.0;6.017.372.019.959.340;15.003.730.398.297.000;Working;Secondary / secondary special;Separated;House / apartment;Core staff;1
5024713;0;0;1;0;1;0;1;0;1;40;90000.0;5.476.909.176.779.810;0.0;Pensioner;Secondary / secondary special;Widow;House / apartment;Other;1
5024716;0;0;1;0;1;0;0;0;2;25;148500.0;6.217.786.812.870.900;3.750.658.808.873.550;Commercial associate;Higher education;Married;House / apartment;High skill tech staff;0
5024717;0;0;1;0;1;0;1;0;1;32;180000.0;6.246.808.627.144.970;0.0;Pensioner;Secondary / secondary special;Widow;Municipal apartment;Other;0
5024719;0;0;1;1;0;0;0;0;2;26;112500.0;3.586.384.388.454.240;0.5065127962928739;Commercial associate;Secondary / secondary special;Married;House / apartment;Cleaning staff;0
5024724;1;1;1;0;0;0;0;0;1;49;207000.0;3.719.446.668.993.880;13.421.220.148.257.600;State servant;Secondary / secondary special;Single / not married;House / apartment;Laborers;0
5024726;1;0;1;0;1;0;1;0;2;21;162000.0;6.371.930.977.364.350;0.0;Pensioner;Higher education;Married;House / apartment;Other;0
5024727;0;0;1;0;0;0;0;0;2;15;202500.0;49.709.439.618.883.300;34.223.837.587.356.300;Working;Higher education;Married;House / apartment;Managers;0
5024732;1;0;1;0;0;0;0;0;2;27;193500.0;3.329.568.711.198.720;31.732.342.210.996.800;Commercial associate;Higher education;Married;House / apartment;Drivers;0
5024734;1;1;1;0;0;0;0;1;3;22;405000.0;4.520.284.468.538.020;2.001.410.022.108.590;Commercial associate;Secondary / secondary special;Married;House / apartment;Other;0
5024739;0;0;1;0;0;0;0;0;2;51;81000.0;49.638.254.036.701.600;0.4216376790762302;Working;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5024742;1;0;0;0;0;0;0;0;2;25;157500.0;30.363.388.707.502.500;0.9254125683621156;Working;Secondary / secondary special;Married;With parents;Security staff;0
5024744;1;0;1;0;0;0;0;0;1;26;225000.0;3.886.458.996.420.180;18.839.538.115.087.900;Commercial associate;Higher education;Single / not married;House / apartment;Laborers;0
5024747;0;0;1;0;0;0;0;0;2;33;247500.0;44.737.400.494.192.200;23.674.681.889.429.600;Commercial associate;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5024763;0;1;1;0;0;0;0;1;3;7;337500.0;3.985.845.020.773.860;34.223.837.587.356.300;Commercial associate;Higher education;Married;House / apartment;High skill tech staff;0
5024769;0;0;1;1;1;0;0;0;2;57;180000.0;40.381.390.446.073.400;2.420.309.794.177.840;Working;Secondary / secondary special;Married;House / apartment;Cooking staff;0
5024771;0;1;1;0;0;0;0;0;1;15;202500.0;23.458.387.235.877.500;2.924.084.683.463.720;Working;Secondary / secondary special;Single / not married;House / apartment;Sales staff;1
5024775;0;0;1;0;0;0;0;1;3;7;135000.0;3.192.125.779.447.900;10.869.490.817.744.300;Commercial associate;Higher education;Married;House / apartment;Accountants;1
5024783;0;0;1;0;0;0;1;0;2;24;225000.0;653.483.644.428.017;0.0;Pensioner;Higher education;Married;House / apartment;Other;1
5024798;0;0;1;0;0;0;0;0;1;26;157500.0;327.344.161.755.546;0.8405374511454718;Working;Higher education;Single / not married;House / apartment;High skill tech staff;0
5024801;0;0;1;0;1;0;0;1;3;42;247500.0;4.345.879.792.192.850;6.338.254.721.178.390;Working;Secondary / secondary special;Married;House / apartment;Managers;0
5024804;1;0;0;0;0;0;0;1;2;33;112500.0;42.136.388.837.553.100;442.171.981.628.644;Working;Secondary / secondary special;Separated;With parents;Laborers;1
5024811;0;0;1;0;0;0;1;0;2;17;360000.0;61.041.636.720.808.700;0.0;Pensioner;Higher education;Married;House / apartment;Other;1
5024818;0;0;1;0;0;0;0;0;2;19;72000.0;5.401.342.943.386.920;0.7584002409358166;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5024822;0;0;0;1;1;0;0;1;3;48;90000.0;33.906.240.374.545.600;6.086.367.276.535.450;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5024828;1;1;1;0;0;0;0;1;3;1;112500.0;3.533.816.573.920.060;0.9254125683621156;Working;Incomplete higher;Married;With parents;Laborers;0
5024831;1;0;0;0;0;0;0;0;2;31;360000.0;3.428.680.944.851.700;14.086.531.550.955.800;Working;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5024834;0;0;1;0;0;0;0;0;1;5;202500.0;38.722.218.799.838.400;5.672.943.318.480.180;Commercial associate;Higher education;Single / not married;House / apartment;Other;0
5024843;0;0;1;0;0;0;0;0;1;13;157500.0;3.151.604.755.744.470;14.209.737.366.270.300;Working;Higher education;Single / not married;House / apartment;High skill tech staff;0
5024851;0;1;1;0;0;0;0;3;5;26;81000.0;3.995.975.276.699.720;2.420.309.794.177.840;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5024856;0;1;1;0;0;0;0;0;2;8;211500.0;4.259.909.512.173.410;14.086.531.550.955.800;Working;Secondary / secondary special;Married;House / apartment;High skill tech staff;0
5024859;0;1;1;0;1;0;1;0;2;44;112500.0;6.702.943.934.509.260;0.0;Pensioner;Lower secondary;Civil marriage;House / apartment;Other;0
5024862;0;0;1;0;0;0;0;0;2;19;180000.0;46.610.128.886.972.300;49.254.947.055.723.200;Working;Secondary / secondary special;Civil marriage;House / apartment;Cooking staff;0
5024865;0;0;0;1;1;0;0;0;2;18;63000.0;51.051.014.052.307.700;8.999.500.331.971.220;Working;Secondary / secondary special;Married;House / apartment;Other;1
5024866;1;1;0;1;1;0;0;0;2;16;63000.0;51.631.450.337.789.200;4.418.981.909.279.450;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5024868;0;0;0;1;1;0;0;0;2;51;211500.0;5.095.518.730.706.310;9.755.162.665.900.050;Working;Secondary / secondary special;Married;House / apartment;Security staff;0
5024870;0;1;1;0;0;0;0;0;1;55;720000.0;6.378.775.744.881.820;0.4216376790762302;Commercial associate;Higher education;Separated;House / apartment;Managers;0
5024872;0;0;1;0;1;0;1;0;1;25;112500.0;6.081.439.043.922.870;0.0;Pensioner;Incomplete higher;Widow;House / apartment;Other;0
5024874;0;1;1;0;0;0;0;1;3;60;225000.0;48.165.260.066.941.800;8.002.902.181.427.400;Commercial associate;Secondary / secondary special;Married;House / apartment;Core staff;0
5024875;0;0;0;1;1;0;0;0;1;20;270000.0;34.913.790.153.117.400;5.254.043.546.410.940;Commercial associate;Secondary / secondary special;Single / not married;With parents;Other;1
5024876;0;1;1;0;1;0;1;0;2;25;211500.0;6.005.599.019.829.290;0.0;Pensioner;Secondary / secondary special;Married;Rented apartment;Other;0
5024877;1;1;1;0;0;0;0;0;2;10;360000.0;6.197.526.301.019.180;8.421.801.953.496.640;Commercial associate;Higher education;Married;House / apartment;Drivers;0
5024878;0;0;1;0;0;0;1;0;2;22;112500.0;6.071.308.787.997.010;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5024881;0;0;1;0;1;0;0;0;1;39;315000.0;2.966.522.242.072.040;1.084.211.174.767.440;Commercial associate;Incomplete higher;Single / not married;House / apartment;Sales staff;0
5024883;1;0;0;0;0;0;0;0;1;20;180000.0;2.341.184.281.675.870;34.223.837.587.356.300;Working;Secondary / secondary special;Single / not married;Rented apartment;Sales staff;0
5024884;0;0;0;0;1;0;0;1;3;24;117000.0;31.869.237.561.346.200;4.588.732.143.712.730;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5024887;0;0;0;0;0;0;0;1;2;48;180000.0;2.724.217.471.953.560;11.690.862.919.840.900;Working;Secondary / secondary special;Single / not married;House / apartment;Sales staff;1
5024889;0;1;0;1;0;0;0;0;2;7;112500.0;3.806.512.111.816.120;9.336.262.893.830.810;Working;Higher education;Married;House / apartment;High skill tech staff;0
5024890;1;1;0;0;1;0;1;0;2;44;38250.0;6.281.580.046.133.730;0.0;Pensioner;Lower secondary;Married;House / apartment;Other;0
5024891;1;1;0;0;1;0;0;0;2;10;99000.0;592.975.899.573.571;9.503.275.221.257.100;Working;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5024892;0;0;1;0;0;0;0;1;3;48;225000.0;38.147.258.328.370.800;992.491.290.033.334;Commercial associate;Secondary / secondary special;Civil marriage;Municipal apartment;Accountants;0
5024894;1;0;1;0;0;0;0;0;2;28;180000.0;43.398.563.967.774.800;11.718.241.989.910.800;Working;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5024895;0;1;1;0;0;0;0;3;5;54;126000.0;3.357.769.153.370.700;30.034.839.866.663.900;Commercial associate;Secondary / secondary special;Married;House / apartment;Laborers;0
5024897;0;0;1;0;0;0;1;0;2;17;157500.0;62.977.336.974.749.600;0.0;Pensioner;Higher education;Married;House / apartment;Other;0
5024898;0;0;1;0;0;0;0;1;3;18;103500.0;4.349.986.652.703.340;23.838.956.309.848.900;State servant;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5024899;0;0;0;1;1;0;0;0;1;48;157500.0;47.803.856.342.019.300;7.340.328.685.736.180;Commercial associate;Secondary / secondary special;Widow;Municipal apartment;Sales staff;0
5024900;0;1;0;1;1;1;0;0;2;14;292500.0;44.956.433.054.751.200;19.247.486.259.129.200;State servant;Higher education;Civil marriage;House / apartment;Accountants;0
5024903;0;0;0;0;1;0;0;0;2;45;225000.0;408.331.451.022.266;111.733.984.955.201;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5024905;0;0;0;1;0;0;0;0;2;58;94500.0;4.108.229.463.986.250;5.002.156.101.768.000;Commercial associate;Secondary / secondary special;Married;House / apartment;Sales staff;0
5024906;1;0;0;1;1;0;0;0;2;8;135000.0;3.711.506.738.673.620;442.171.981.628.644;Commercial associate;Secondary / secondary special;Married;House / apartment;Core staff;0
5024908;1;1;1;0;0;0;0;0;2;29;225000.0;5.602.579.108.400.580;0.5065127962928739;Working;Secondary / secondary special;Married;House / apartment;Security staff;0
5024910;1;0;0;1;0;0;0;3;5;2;90000.0;3.533.542.783.219.360;6.754.416.586.240.640;Commercial associate;Secondary / secondary special;Married;House / apartment;Laborers;0
5024911;0;0;0;1;1;0;0;1;3;52;175500.0;3.897.684.415.148.830;1.917.082.486.293.350;Working;Higher education;Married;House / apartment;Core staff;0
5024912;0;1;0;1;0;0;0;2;4;12;135000.0;2.386.633.537.991.880;50.842.933.119.776.500;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5024914;0;0;1;1;1;0;0;0;1;34;292500.0;4.302.347.070.781.740;12.539.614.092.007.300;Commercial associate;Secondary / secondary special;Separated;House / apartment;Other;0
5024915;0;0;1;0;1;0;0;0;2;47;112500.0;4.999.144.404.060.310;1.575.939.273.222.580;Working;Higher education;Married;House / apartment;Sales staff;0
5024916;0;0;1;0;1;0;1;0;2;30;112500.0;597.739.857.765.731;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;1
